时间,开盘,最高,最低,收盘
2025-08-18 13:49:00,175.2,175.8,170.86,172.51
2025-08-18 13:50:00,172.51,172.57,170.6,170.98
2025-08-18 13:51:00,170.98,171.01,170.82,170.84
2025-08-18 13:52:00,170.84,172.91,170.02,172.81
2025-08-18 13:53:00,172.81,175.65,172.36,175.17
2025-08-18 13:54:00,175.17,175.33,174.16,174.22
2025-08-18 13:55:00,174.22,174.4,171.77,172.61
2025-08-18 13:56:00,172.61,173.42,170.05,170.93
2025-08-18 13:57:00,170.93,171.0,167.78,167.84
2025-08-18 13:58:00,167.84,167.93,167.32,167.45
2025-08-18 13:59:00,167.45,167.59,166.13,166.5
2025-08-18 14:00:00,166.5,170.0,166.09,168.95
2025-08-18 14:01:00,168.95,169.57,168.93,169.47
2025-08-18 14:02:00,169.47,169.7,168.15,168.17
2025-08-18 14:03:00,168.17,169.63,168.17,169.06
2025-08-18 14:04:00,169.06,169.23,168.12,168.12
2025-08-18 14:05:00,168.12,170.19,167.96,169.62
2025-08-18 14:06:00,169.62,172.18,168.73,171.57
2025-08-18 14:07:00,171.57,176.35,170.87,175.0
2025-08-18 14:08:00,175.0,178.98,174.14,178.08
2025-08-18 14:09:00,178.08,178.56,177.97,178.42
2025-08-18 14:10:00,178.42,178.59,177.79,177.97
2025-08-18 14:11:00,177.97,178.87,175.47,175.7
2025-08-18 14:12:00,175.7,176.04,172.32,173.38
2025-08-18 14:13:00,173.38,177.16,172.66,176.53
2025-08-18 14:14:00,176.53,176.62,175.79,176.06
2025-08-18 14:15:00,176.06,176.69,173.28,173.44
2025-08-18 14:16:00,173.44,173.54,172.18,172.66
2025-08-18 14:17:00,172.66,177.18,171.51,175.39
2025-08-18 14:18:00,175.39,178.8,175.25,177.39
2025-08-18 14:19:00,177.39,180.29,177.0,179.21
2025-08-18 14:20:00,179.21,179.72,175.67,177.12
2025-08-18 14:21:00,177.12,177.31,177.1,177.25
2025-08-18 14:22:00,177.25,177.54,175.6,175.8
2025-08-18 14:23:00,175.8,175.86,172.79,173.74
2025-08-18 14:24:00,173.74,173.77,168.88,170.73
2025-08-18 14:25:00,170.73,172.86,170.63,172.27
2025-08-18 14:26:00,172.27,173.17,169.37,170.1
2025-08-18 14:27:00,170.1,170.25,167.84,168.55
2025-08-18 14:28:00,168.55,168.71,167.75,168.03
2025-08-18 14:29:00,168.03,168.14,168.0,168.12
2025-08-18 14:30:00,168.12,168.15,166.99,167.2
2025-08-18 14:31:00,167.2,169.06,167.09,168.54
2025-08-18 14:32:00,168.54,169.17,166.59,167.14
2025-08-18 14:33:00,167.14,167.37,163.29,164.08
2025-08-18 14:34:00,164.08,167.19,163.45,166.29
2025-08-18 14:35:00,166.29,167.06,164.14,164.22
2025-08-18 14:36:00,164.22,164.38,162.79,163.34
2025-08-18 14:37:00,163.34,163.39,161.74,162.22
2025-08-18 14:38:00,162.22,163.63,162.01,163.31
2025-08-18 14:39:00,163.31,163.56,163.26,163.53
2025-08-18 14:40:00,163.53,163.6,162.95,163.04
2025-08-18 14:41:00,163.04,163.71,159.25,160.8
2025-08-18 14:42:00,160.8,162.23,160.77,161.65
2025-08-18 14:43:00,161.65,161.8,159.47,159.49
2025-08-18 14:44:00,159.49,160.44,156.54,157.04
2025-08-18 14:45:00,157.04,159.57,156.5,159.05
2025-08-18 14:46:00,159.05,159.17,158.28,158.47
2025-08-18 14:47:00,158.47,158.54,157.57,157.64
2025-08-18 14:48:00,157.64,160.81,157.6,159.76
2025-08-18 14:49:00,159.76,159.97,158.21,158.21
2025-08-18 14:50:00,158.21,158.3,156.23,156.33
2025-08-18 14:51:00,156.33,160.61,155.51,158.81
2025-08-18 14:52:00,158.81,159.43,156.23,156.34
2025-08-18 14:53:00,156.34,156.62,154.36,154.86
2025-08-18 14:54:00,154.86,157.95,154.65,157.92
2025-08-18 14:55:00,157.92,158.43,155.46,156.62
2025-08-18 14:56:00,156.62,156.8,155.57,155.84
2025-08-18 14:57:00,155.84,156.33,154.68,154.96
2025-08-18 14:58:00,154.96,156.97,154.39,156.86
2025-08-18 14:59:00,156.86,156.95,156.86,156.94
2025-08-18 15:00:00,156.94,156.95,156.93,156.93
2025-08-18 15:01:00,156.93,161.43,156.31,159.59
2025-08-18 15:02:00,159.59,161.36,159.15,161.22
2025-08-18 15:03:00,161.22,162.97,160.96,162.7
2025-08-18 15:04:00,162.7,164.56,162.44,164.12
2025-08-18 15:05:00,164.12,164.71,161.84,162.47
2025-08-18 15:06:00,162.47,163.24,162.43,163.02
2025-08-18 15:07:00,163.02,163.2,161.21,161.45
2025-08-18 15:08:00,161.45,165.66,160.78,163.9
2025-08-18 15:09:00,163.9,164.17,162.97,163.02
2025-08-18 15:10:00,163.02,164.22,160.17,160.17
2025-08-18 15:11:00,160.17,160.46,156.86,157.48
2025-08-18 15:12:00,157.48,157.95,157.39,157.78
2025-08-18 15:13:00,157.78,157.81,156.7,156.86
2025-08-18 15:14:00,156.86,158.71,156.56,158.15
2025-08-18 15:15:00,158.15,158.15,158.06,158.07
2025-08-18 15:16:00,158.07,158.24,156.8,157.08
2025-08-18 15:17:00,157.08,157.13,156.67,156.83
2025-08-18 15:18:00,156.83,156.99,153.26,154.3
2025-08-18 15:19:00,154.3,154.6,150.85,151.88
2025-08-18 15:20:00,151.88,156.82,150.82,154.87
2025-08-18 15:21:00,154.87,155.74,151.09,152.52
2025-08-18 15:22:00,152.52,152.52,148.83,149.54
2025-08-18 15:23:00,149.54,152.3,149.39,151.46
2025-08-18 15:24:00,151.46,155.93,150.2,154.04
2025-08-18 15:25:00,154.04,154.39,152.67,153.13
2025-08-18 15:26:00,153.13,153.22,151.99,152.27
2025-08-18 15:27:00,152.27,154.54,152.15,153.96
2025-08-18 15:28:00,153.96,154.76,151.68,152.44
2025-08-18 15:29:00,152.44,156.92,152.33,155.43
2025-08-18 15:30:00,155.43,155.49,155.02,155.06
2025-08-18 15:31:00,155.06,157.79,153.94,157.44
2025-08-18 15:32:00,157.44,157.44,156.79,156.82
2025-08-18 15:33:00,156.82,157.95,152.63,154.12
2025-08-18 15:34:00,154.12,155.36,153.89,154.83
2025-08-18 15:35:00,154.83,158.86,154.11,157.44
2025-08-18 15:36:00,157.44,158.37,152.2,154.47
2025-08-18 15:37:00,154.47,154.65,151.24,151.82
2025-08-18 15:38:00,151.82,152.94,151.53,152.8
2025-08-18 15:39:00,152.8,153.8,152.54,153.71
2025-08-18 15:40:00,153.71,153.73,153.27,153.49
2025-08-18 15:41:00,153.49,154.8,153.21,154.79
2025-08-18 15:42:00,154.79,155.61,154.75,155.37
2025-08-18 15:43:00,155.37,156.49,152.1,152.4
2025-08-18 15:44:00,152.4,152.66,149.65,149.93
2025-08-18 15:45:00,149.93,150.48,149.82,150.25
2025-08-18 15:46:00,150.25,150.45,149.52,149.72
2025-08-18 15:47:00,149.72,149.72,149.51,149.6
2025-08-18 15:48:00,149.6,150.01,145.46,146.82
2025-08-18 15:49:00,146.82,147.09,144.75,145.59
2025-08-18 15:50:00,145.59,146.06,143.48,144.42
2025-08-18 15:51:00,144.42,147.87,143.64,146.33
2025-08-18 15:52:00,146.33,148.11,146.2,147.71
2025-08-18 15:53:00,147.71,148.88,147.61,148.48
2025-08-18 15:54:00,148.48,150.14,147.92,150.02
2025-08-18 15:55:00,150.02,151.31,146.06,147.59
2025-08-18 15:56:00,147.59,149.14,147.07,148.58
2025-08-18 15:57:00,148.58,149.12,147.04,147.14
2025-08-18 15:58:00,147.14,148.31,146.88,147.97
2025-08-18 15:59:00,147.97,147.98,147.69,147.77
2025-08-18 16:00:00,147.77,148.1,145.67,145.94
2025-08-18 16:01:00,145.94,146.67,145.93,146.56
2025-08-18 16:02:00,146.56,146.92,144.17,144.93
2025-08-18 16:03:00,144.93,144.94,144.89,144.9
2025-08-18 16:04:00,144.9,145.09,144.89,145.04
2025-08-18 16:05:00,145.04,147.02,144.99,146.68
2025-08-18 16:06:00,146.68,147.4,146.65,147.21
2025-08-18 16:07:00,147.21,147.49,144.74,145.24
2025-08-18 16:08:00,145.24,147.79,144.52,147.42
2025-08-18 16:09:00,147.42,147.48,145.65,146.35
2025-08-18 16:10:00,146.35,146.43,144.62,145.04
2025-08-18 16:11:00,145.04,146.86,145.02,146.74
2025-08-18 16:12:00,146.74,147.43,144.21,144.67
2025-08-18 16:13:00,144.67,144.83,144.06,144.14
2025-08-18 16:14:00,144.14,144.8,141.72,142.36
2025-08-18 16:15:00,142.36,142.69,140.91,141.53
2025-08-18 16:16:00,141.53,141.59,141.52,141.59
2025-08-18 16:17:00,141.59,141.68,139.46,139.71
2025-08-18 16:18:00,139.71,141.97,139.49,141.89
2025-08-18 16:19:00,141.89,144.63,141.82,143.5
2025-08-18 16:20:00,143.5,145.35,143.26,144.8
2025-08-18 16:21:00,144.8,145.17,143.51,144.14
2025-08-18 16:22:00,144.14,144.77,144.08,144.55
2025-08-18 16:23:00,144.55,144.74,143.06,143.54
2025-08-18 16:24:00,143.54,143.69,140.45,141.59
2025-08-18 16:25:00,141.59,141.99,139.73,140.2
2025-08-18 16:26:00,140.2,140.99,137.64,137.77
2025-08-18 16:27:00,137.77,139.76,137.58,139.18
2025-08-18 16:28:00,139.18,139.47,138.58,138.59
2025-08-18 16:29:00,138.59,138.93,136.84,136.85
2025-08-18 16:30:00,136.85,137.15,134.52,134.93
2025-08-18 16:31:00,134.93,135.65,131.55,132.89
2025-08-18 16:32:00,132.89,133.63,129.84,130.71
2025-08-18 16:33:00,130.71,131.79,130.56,131.49
2025-08-18 16:34:00,131.49,133.64,131.35,132.89
2025-08-18 16:35:00,132.89,132.94,132.17,132.45
2025-08-18 16:36:00,132.45,132.76,132.42,132.65
2025-08-18 16:37:00,132.65,132.7,131.83,132.16
2025-08-18 16:38:00,132.16,132.7,130.82,130.86
2025-08-18 16:39:00,130.86,132.44,130.55,132.21
2025-08-18 16:40:00,132.21,132.29,130.32,130.74
2025-08-18 16:41:00,130.74,130.98,127.94,128.81
2025-08-18 16:42:00,128.81,130.59,128.52,130.36
2025-08-18 16:43:00,130.36,130.96,126.91,127.97
2025-08-18 16:44:00,127.97,131.16,127.58,130.37
2025-08-18 16:45:00,130.37,131.55,130.0,131.45
2025-08-18 16:46:00,131.45,132.08,131.44,131.96
2025-08-18 16:47:00,131.96,132.42,130.04,130.17
2025-08-18 16:48:00,130.17,130.2,130.02,130.06
2025-08-18 16:49:00,130.06,132.26,129.85,131.81
2025-08-18 16:50:00,131.81,132.32,128.91,129.89
2025-08-18 16:51:00,129.89,130.12,128.78,129.12
2025-08-18 16:52:00,129.12,131.82,129.08,131.2
2025-08-18 16:53:00,131.2,131.34,130.25,130.69
2025-08-18 16:54:00,130.69,132.04,130.22,131.98
2025-08-18 16:55:00,131.98,134.49,131.89,133.28
2025-08-18 16:56:00,133.28,135.45,132.29,135.42
2025-08-18 16:57:00,135.42,135.67,133.84,134.58
2025-08-18 16:58:00,134.58,135.04,131.84,132.39
2025-08-18 16:59:00,132.39,134.13,132.37,134.04
2025-08-18 17:00:00,134.04,136.3,133.19,136.11
2025-08-18 17:01:00,136.11,136.55,133.86,134.57
2025-08-18 17:02:00,134.57,134.71,132.97,133.53
2025-08-18 17:03:00,133.53,133.62,131.16,131.58
2025-08-18 17:04:00,131.58,132.56,131.36,132.27
2025-08-18 17:05:00,132.27,135.94,132.17,134.89
2025-08-18 17:06:00,134.89,135.65,134.86,135.3
2025-08-18 17:07:00,135.3,135.97,132.83,133.64
2025-08-18 17:08:00,133.64,134.08,131.72,132.1
2025-08-18 17:09:00,132.1,132.42,129.85,130.55
2025-08-18 17:10:00,130.55,130.85,129.15,129.48
2025-08-18 17:11:00,129.48,131.36,129.25,131.02
2025-08-18 17:12:00,131.02,131.15,129.99,130.47
2025-08-18 17:13:00,130.47,131.96,130.26,131.92
2025-08-18 17:14:00,131.92,132.73,131.88,132.46
2025-08-18 17:15:00,132.46,133.17,132.17,133.04
2025-08-18 17:16:00,133.04,134.2,132.91,133.71
2025-08-18 17:17:00,133.71,133.78,130.99,131.53
2025-08-18 17:18:00,131.53,132.08,131.52,131.88
2025-08-18 17:19:00,131.88,131.97,129.31,130.13
2025-08-18 17:20:00,130.13,130.62,128.39,128.84
2025-08-18 17:21:00,128.84,131.88,127.98,131.16
2025-08-18 17:22:00,131.16,133.74,130.6,133.1
2025-08-18 17:23:00,133.1,135.65,132.14,135.46
2025-08-18 17:24:00,135.46,136.81,132.08,133.14
2025-08-18 17:25:00,133.14,135.93,132.62,134.95
2025-08-18 17:26:00,134.95,135.1,133.41,133.54
2025-08-18 17:27:00,133.54,133.81,130.78,131.46
2025-08-18 17:28:00,131.46,131.48,130.87,131.06
2025-08-18 17:29:00,131.06,132.95,130.56,132.2
2025-08-18 17:30:00,132.2,132.38,131.44,131.71
2025-08-18 17:31:00,131.71,131.73,130.54,130.74
2025-08-18 17:32:00,130.74,133.1,130.18,132.72
2025-08-18 17:33:00,132.72,132.79,132.52,132.57
2025-08-18 17:34:00,132.57,132.62,128.7,130.59
2025-08-18 17:35:00,130.59,133.8,129.9,132.89
2025-08-18 17:36:00,132.89,132.95,132.51,132.67
2025-08-18 17:37:00,132.67,135.21,132.66,134.94
2025-08-18 17:38:00,134.94,135.41,134.92,135.28
2025-08-18 17:39:00,135.28,138.03,135.11,137.01
2025-08-18 17:40:00,137.01,137.07,135.48,135.96
2025-08-18 17:41:00,135.96,136.14,133.62,133.72
2025-08-18 17:42:00,133.72,134.3,131.39,132.16
2025-08-18 17:43:00,132.16,135.45,131.74,134.03
2025-08-18 17:44:00,134.03,134.18,130.53,131.77
2025-08-18 17:45:00,131.77,132.73,131.52,132.67
2025-08-18 17:46:00,132.67,134.83,132.13,134.47
2025-08-18 17:47:00,134.47,138.44,133.69,137.13
2025-08-18 17:48:00,137.13,139.52,136.78,138.85
2025-08-18 17:49:00,138.85,140.68,138.68,139.95
2025-08-18 17:50:00,139.95,140.05,139.55,139.64
2025-08-18 17:51:00,139.64,143.36,139.6,142.18
2025-08-18 17:52:00,142.18,142.36,139.78,140.43
2025-08-18 17:53:00,140.43,141.79,140.26,141.47
2025-08-18 17:54:00,141.47,143.69,141.25,142.69
2025-08-18 17:55:00,142.69,142.7,142.21,142.4
2025-08-18 17:56:00,142.4,143.18,139.71,140.77
2025-08-18 17:57:00,140.77,141.22,139.19,139.63
2025-08-18 17:58:00,139.63,139.77,138.19,138.82
2025-08-18 17:59:00,138.82,140.43,138.8,140.14
2025-08-18 18:00:00,140.14,143.06,140.03,142.28
2025-08-18 18:01:00,142.28,143.21,139.32,140.44
2025-08-18 18:02:00,140.44,141.63,140.22,141.52
2025-08-18 18:03:00,141.52,142.9,137.58,138.92
2025-08-18 18:04:00,138.92,141.54,138.32,141.07
2025-08-18 18:05:00,141.07,141.63,141.04,141.55
2025-08-18 18:06:00,141.55,142.58,141.55,142.39
2025-08-18 18:07:00,142.39,142.79,140.79,141.35
2025-08-18 18:08:00,141.35,142.24,141.14,142.1
2025-08-18 18:09:00,142.1,145.13,141.61,144.27
2025-08-18 18:10:00,144.27,146.83,144.03,146.26
2025-08-18 18:11:00,146.26,149.21,145.83,148.58
2025-08-18 18:12:00,148.58,150.89,148.55,150.08
2025-08-18 18:13:00,150.08,154.56,148.85,152.65
2025-08-18 18:14:00,152.65,154.55,152.63,154.33
2025-08-18 18:15:00,154.33,156.81,153.88,156.09
2025-08-18 18:16:00,156.09,156.11,155.96,155.97
2025-08-18 18:17:00,155.97,158.64,155.77,157.68
2025-08-18 18:18:00,157.68,157.7,157.37,157.41
2025-08-18 18:19:00,157.41,157.47,156.58,156.74
2025-08-18 18:20:00,156.74,159.94,156.2,158.86
2025-08-18 18:21:00,158.86,159.36,158.86,159.23
2025-08-18 18:22:00,159.23,159.25,157.57,157.61
2025-08-18 18:23:00,157.61,157.61,157.61,157.61
2025-08-18 18:24:00,157.61,157.94,156.24,156.48
2025-08-18 18:25:00,156.48,159.55,156.07,158.94
2025-08-18 18:26:00,158.94,158.97,158.93,158.96
2025-08-18 18:27:00,158.96,162.73,157.87,160.94
2025-08-18 18:28:00,160.94,161.27,157.41,158.46
2025-08-18 18:29:00,158.46,158.56,158.01,158.18
2025-08-18 18:30:00,158.18,158.21,155.58,156.14
2025-08-18 18:31:00,156.14,158.51,156.06,157.86
2025-08-18 18:32:00,157.86,159.01,157.59,158.88
2025-08-18 18:33:00,158.88,159.96,158.62,159.87
2025-08-18 18:34:00,159.87,161.09,159.5,160.83
2025-08-18 18:35:00,160.83,163.64,160.2,162.78
2025-08-18 18:36:00,162.78,162.78,162.78,162.78
2025-08-18 18:37:00,162.78,162.78,162.16,162.34
2025-08-18 18:38:00,162.34,162.36,159.82,160.64
2025-08-18 18:39:00,160.64,161.53,157.74,158.39
2025-08-18 18:40:00,158.39,158.41,157.6,157.87
2025-08-18 18:41:00,157.87,158.77,157.85,158.49
2025-08-18 18:42:00,158.49,163.03,157.44,161.4
2025-08-18 18:43:00,161.4,161.87,158.23,158.71
2025-08-18 18:44:00,158.71,163.56,158.1,161.62
2025-08-18 18:45:00,161.62,162.2,161.51,162.03
2025-08-18 18:46:00,162.03,164.28,161.84,163.63
2025-08-18 18:47:00,163.63,163.74,163.28,163.35
2025-08-18 18:48:00,163.35,165.54,162.62,164.66
2025-08-18 18:49:00,164.66,167.49,164.44,167.48
2025-08-18 18:50:00,167.48,167.48,166.78,166.94
2025-08-18 18:51:00,166.94,167.37,163.67,165.07
2025-08-18 18:52:00,165.07,165.32,162.39,162.99
2025-08-18 18:53:00,162.99,163.12,158.88,160.29
2025-08-18 18:54:00,160.29,160.38,159.24,159.61
2025-08-18 18:55:00,159.61,160.47,159.47,160.21
2025-08-18 18:56:00,160.21,160.22,160.12,160.13
2025-08-18 18:57:00,160.13,160.36,160.11,160.31
2025-08-18 18:58:00,160.31,163.7,159.3,162.48
2025-08-18 18:59:00,162.48,165.37,161.64,164.55
2025-08-18 19:00:00,164.55,164.8,163.73,163.95
2025-08-18 19:01:00,163.95,164.4,161.01,161.33
2025-08-18 19:02:00,161.33,161.79,159.29,159.82
2025-08-18 19:03:00,159.82,160.35,157.64,158.15
2025-08-18 19:04:00,158.15,158.61,158.0,158.56
2025-08-18 19:05:00,158.56,158.66,157.67,158.03
2025-08-18 19:06:00,158.03,158.56,157.94,158.4
2025-08-18 19:07:00,158.4,162.11,157.35,160.77
2025-08-18 19:08:00,160.77,162.22,160.39,161.78
2025-08-18 19:09:00,161.78,164.33,161.18,163.71
2025-08-18 19:10:00,163.71,165.81,163.71,165.16
2025-08-18 19:11:00,165.16,165.26,164.28,164.31
2025-08-18 19:12:00,164.31,164.54,159.26,161.21
2025-08-18 19:13:00,161.21,161.25,160.75,160.77
2025-08-18 19:14:00,160.77,160.8,160.39,160.54
2025-08-18 19:15:00,160.54,163.8,160.06,163.67
2025-08-18 19:16:00,163.67,166.07,162.93,165.65
2025-08-18 19:17:00,165.65,165.67,165.51,165.53
2025-08-18 19:18:00,165.53,169.4,164.83,168.34
2025-08-18 19:19:00,168.34,168.92,168.11,168.84
2025-08-18 19:20:00,168.84,169.29,166.67,167.24
2025-08-18 19:21:00,167.24,169.72,166.46,169.38
2025-08-18 19:22:00,169.38,170.28,165.7,166.24
2025-08-18 19:23:00,166.24,166.3,162.26,163.14
2025-08-18 19:24:00,163.14,163.85,162.95,163.56
2025-08-18 19:25:00,163.56,163.86,161.15,161.22
2025-08-18 19:26:00,161.22,162.64,160.9,162.15
2025-08-18 19:27:00,162.15,166.07,161.82,165.25
2025-08-18 19:28:00,165.25,167.25,164.76,166.85
2025-08-18 19:29:00,166.85,167.77,166.76,167.72
2025-08-18 19:30:00,167.72,171.89,167.29,170.71
2025-08-18 19:31:00,170.71,171.96,170.51,171.43
2025-08-18 19:32:00,171.43,171.55,168.78,169.19
2025-08-18 19:33:00,169.19,172.28,168.89,171.26
2025-08-18 19:34:00,171.26,172.16,167.68,168.44
2025-08-18 19:35:00,168.44,168.94,165.73,166.48
2025-08-18 19:36:00,166.48,170.19,165.51,169.16
2025-08-18 19:37:00,169.16,170.2,164.75,166.52
2025-08-18 19:38:00,166.52,167.16,164.09,164.3
2025-08-18 19:39:00,164.3,164.4,164.28,164.4
2025-08-18 19:40:00,164.4,164.91,162.6,162.74
2025-08-18 19:41:00,162.74,163.01,160.92,161.71
2025-08-18 19:42:00,161.71,162.95,161.29,162.6
2025-08-18 19:43:00,162.6,162.76,159.01,160.09
2025-08-18 19:44:00,160.09,162.58,159.69,161.75
2025-08-18 19:45:00,161.75,164.76,161.43,164.41
2025-08-18 19:46:00,164.41,165.28,164.17,165.04
2025-08-18 19:47:00,165.04,165.2,165.01,165.15
2025-08-18 19:48:00,165.15,165.79,160.73,161.92
2025-08-18 19:49:00,161.92,165.85,161.8,164.51
2025-08-18 19:50:00,164.51,165.37,164.37,165.09
2025-08-18 19:51:00,165.09,165.76,164.95,165.47
2025-08-18 19:52:00,165.47,167.38,164.94,166.93
2025-08-18 19:53:00,166.93,167.23,165.15,165.82
2025-08-18 19:54:00,165.82,170.75,165.34,168.87
2025-08-18 19:55:00,168.87,170.42,163.92,165.9
2025-08-18 19:56:00,165.9,167.18,165.35,167.17
2025-08-18 19:57:00,167.17,167.35,165.16,165.73
2025-08-18 19:58:00,165.73,167.57,165.57,167.26
2025-08-18 19:59:00,167.26,171.89,165.8,169.84
2025-08-18 20:00:00,169.84,172.37,169.82,171.88
2025-08-18 20:01:00,171.88,173.71,171.74,173.06
2025-08-18 20:02:00,173.06,174.42,170.31,170.69
2025-08-18 20:03:00,170.69,171.75,167.44,168.83
2025-08-18 20:04:00,168.83,169.78,168.57,169.58
2025-08-18 20:05:00,169.58,169.69,167.98,168.26
2025-08-18 20:06:00,168.26,170.02,167.74,169.19
2025-08-18 20:07:00,169.19,169.22,166.48,167.54
2025-08-18 20:08:00,167.54,167.66,167.53,167.6
2025-08-18 20:09:00,167.6,169.57,167.39,169.07
2025-08-18 20:10:00,169.07,171.61,168.73,170.93
2025-08-18 20:11:00,170.93,173.41,170.82,173.11
2025-08-18 20:12:00,173.11,173.29,171.98,172.0
2025-08-18 20:13:00,172.0,172.69,168.48,170.15
2025-08-18 20:14:00,170.15,171.13,166.68,167.6
2025-08-18 20:15:00,167.6,169.91,167.34,168.89
2025-08-18 20:16:00,168.89,169.01,165.47,166.82
2025-08-18 20:17:00,166.82,166.85,166.46,166.62
2025-08-18 20:18:00,166.62,166.88,166.58,166.81
2025-08-18 20:19:00,166.81,172.18,166.1,170.01
2025-08-18 20:20:00,170.01,170.34,168.3,168.34
2025-08-18 20:21:00,168.34,169.17,165.29,166.01
2025-08-18 20:22:00,166.01,168.37,165.65,167.49
2025-08-18 20:23:00,167.49,167.52,167.33,167.37
2025-08-18 20:24:00,167.37,167.98,163.51,165.07
2025-08-18 20:25:00,165.07,165.51,162.96,163.09
2025-08-18 20:26:00,163.09,164.38,162.85,164.25
2025-08-18 20:27:00,164.25,168.12,164.09,166.55
2025-08-18 20:28:00,166.55,167.08,163.51,164.26
2025-08-18 20:29:00,164.26,164.67,161.6,162.23
2025-08-18 20:30:00,162.23,162.58,159.48,160.24
2025-08-18 20:31:00,160.24,160.56,159.12,159.54
2025-08-18 20:32:00,159.54,162.01,158.95,161.63
2025-08-18 20:33:00,161.63,162.57,158.66,158.9
2025-08-18 20:34:00,158.9,161.54,158.27,160.95
2025-08-18 20:35:00,160.95,163.17,160.29,162.48
2025-08-18 20:36:00,162.48,162.55,160.46,160.92
2025-08-18 20:37:00,160.92,160.97,160.55,160.65
2025-08-18 20:38:00,160.65,165.16,160.27,163.72
2025-08-18 20:39:00,163.72,164.63,160.44,161.18
2025-08-18 20:40:00,161.18,162.61,160.95,162.37
2025-08-18 20:41:00,162.37,163.5,162.35,163.32
2025-08-18 20:42:00,163.32,163.98,159.95,160.72
2025-08-18 20:43:00,160.72,160.98,159.6,159.92
2025-08-18 20:44:00,159.92,161.86,159.67,161.75
2025-08-18 20:45:00,161.75,162.64,161.58,162.54
2025-08-18 20:46:00,162.54,162.65,160.5,161.1
2025-08-18 20:47:00,161.1,161.63,158.81,159.28
2025-08-18 20:48:00,159.28,159.86,159.2,159.69
2025-08-18 20:49:00,159.69,159.74,159.29,159.44
2025-08-18 20:50:00,159.44,159.47,159.0,159.11
2025-08-18 20:51:00,159.11,160.06,156.08,156.63
2025-08-18 20:52:00,156.63,156.65,152.87,153.67
2025-08-18 20:53:00,153.67,153.69,152.22,152.29
2025-08-18 20:54:00,152.29,154.96,151.96,154.13
2025-08-18 20:55:00,154.13,154.61,150.84,151.34
2025-08-18 20:56:00,151.34,151.59,150.4,150.48
2025-08-18 20:57:00,150.48,150.9,148.73,148.95
2025-08-18 20:58:00,148.95,151.59,148.23,151.5
2025-08-18 20:59:00,151.5,156.29,150.76,154.25
2025-08-18 21:00:00,154.25,154.92,150.08,152.11
2025-08-18 21:01:00,152.11,156.56,151.07,154.89
2025-08-18 21:02:00,154.89,155.12,152.67,152.88
2025-08-18 21:03:00,152.88,153.01,152.27,152.44
2025-08-18 21:04:00,152.44,152.57,151.66,151.99
2025-08-18 21:05:00,151.99,153.38,151.78,153.05
2025-08-18 21:06:00,153.05,156.07,152.71,155.53
2025-08-18 21:07:00,155.53,156.08,152.8,153.8
2025-08-18 21:08:00,153.8,156.75,153.67,155.72
2025-08-18 21:09:00,155.72,156.57,153.36,153.72
2025-08-18 21:10:00,153.72,153.95,149.28,150.71
2025-08-18 21:11:00,150.71,153.19,150.27,153.01
2025-08-18 21:12:00,153.01,158.45,151.46,155.8
2025-08-18 21:13:00,155.8,157.1,155.7,156.61
2025-08-18 21:14:00,156.61,160.09,156.18,158.84
2025-08-18 21:15:00,158.84,161.72,158.74,161.35
2025-08-18 21:16:00,161.35,164.4,160.18,164.25
2025-08-18 21:17:00,164.25,168.39,163.6,167.39
2025-08-18 21:18:00,167.39,170.09,167.08,169.26
2025-08-18 21:19:00,169.26,169.57,169.25,169.49
2025-08-18 21:20:00,169.49,169.56,165.87,167.05
2025-08-18 21:21:00,167.05,167.42,166.09,166.15
2025-08-18 21:22:00,166.15,166.25,165.74,165.82
2025-08-18 21:23:00,165.82,171.26,165.29,168.97
2025-08-18 21:24:00,168.97,169.93,165.3,166.57
2025-08-18 21:25:00,166.57,166.72,166.56,166.66
2025-08-18 21:26:00,166.66,166.94,164.54,165.34
2025-08-18 21:27:00,165.34,165.51,161.89,163.21
2025-08-18 21:28:00,163.21,166.39,162.39,165.82
2025-08-18 21:29:00,165.82,166.17,165.76,166.13
2025-08-18 21:30:00,166.13,166.31,165.18,165.35
2025-08-18 21:31:00,165.35,166.88,164.86,166.77
2025-08-18 21:32:00,166.77,170.04,166.54,169.17
